,GrLivArea,GarageCars,BsmtQual_Ex,BsmtFinType1_GLQ,TotalBsmtSF,RoofMatl_ClyTile,KitchenAbvGr,KitchenQual_Ex,Condition2_PosN,KitchenQual_Gd,OverallQual_10,LotArea,YearBuilt,YrSold,OverallQual_9,OverallQual_8,BsmtFinSF1,SaleType_New,Neighborhood_Crawfor,OverallQual_7,OverallCond_7,Neighborhood_NoRidge,BsmtExposure_Gd,OverallCond_8,OverallCond_6,OverallCond_9,Neighborhood_StoneBr,MSSubClass_160,Exterior1st_BrkFace,Neighborhood_NridgHt,Neighborhood_Somerst,RoofMatl_WdShngl,SaleCondition_Abnorml,PoolArea,LowQualFinSF,Functional_Maj1,Neighborhood_BrkSide,MSSubClass_120,Fireplaces,OverallCond_3,LotConfig_CulDSac,MasVnrArea,PoolQC_Fa,ScreenPorch,RoofMatl_Tar&Grv,OverallCond_4,Condition1_RRAe,Condition1_Artery,Street_Grvl,MSSubClass_180,BedroomAbvGr,MoSold,BsmtFinSF2,Foundation_CBlock,LandSlope_Sev,Neighborhood_Mitchel,Condition1_Feedr,Functional_Sev,Functional_Min1,Neighborhood_NPkVill,Functional_Min2,MSZoning_C (all),GarageArea,FireplaceQu_Ex,PoolQC_Gd,GarageType_2Types,Neighborhood_NWAmes,GarageCond_Not_Avail,Foundation_Wood,Neighborhood_Edwards,Heating_OthW,PoolQC_Ex,SaleType_Con,LandSlope_Mod,3SsnPorch,YearRemodAdd,Functional_Maj2,RoofMatl_Membran,Functional_Mod,LotShape_IR2,LotConfig_FR2,FullBath,BsmtExposure_Av,LandContour_Bnk,Utilities_NoSeWa,TotRmsAbvGrd,MasVnrType_BrkCmn,Foundation_BrkTil,MasVnrType_BrkFace,SaleCondition_Family,ExterCond_Gd,LandContour_Low,RoofMatl_Metal,SaleType_ConLD,BsmtFinType2_ALQ,Exterior2nd_Plywood,Exterior2nd_HdBoard,Neighborhood_SawyerW,MSSubClass_40,Neighborhood_BrDale,MSZoning_RM,WoodDeckSF,GarageQual_Ex,SalePrice
1141,1868,2,0,0,780,0,1,0,0,1,0,10304,1976,2009,0,0,381,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,44,0,0,0,0,0,0,0,0,4,10,0,1,0,0,0,0,0,0,0,0,484,0,0,0,1,0,0,0,0,0,0,0,0,1976,0,0,0,0,0,2,0,0,0,9,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,448,0,197500
1142,2828,3,1,1,1466,0,1,0,0,1,0,9965,2006,2007,0,1,1150,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,340,0,0,0,0,0,0,0,0,4,4,0,0,0,0,0,0,0,0,0,0,1052,0,0,0,0,0,0,0,0,0,0,0,0,2007,0,0,0,0,0,3,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,125,0,424870
1143,1006,0,0,1,1006,0,1,0,0,0,0,9000,1959,2008,0,0,288,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3,7,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1959,0,0,0,0,0,1,0,0,0,5,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,80000
1144,924,1,0,0,672,0,1,0,0,0,0,12180,1941,2010,0,0,348,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,7,0,0,0,0,0,0,0,0,0,0,280,0,0,0,0,0,0,1,0,0,0,0,0,1950,0,0,0,0,0,1,0,0,0,5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,80000
1145,1576,1,0,0,1042,0,1,0,0,0,0,6240,1928,2006,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,3,8,0,0,0,0,0,0,0,0,0,0,225,0,0,0,0,0,0,0,0,0,0,0,0,1950,0,0,0,0,0,1,0,0,0,8,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,149000
1146,1298,2,0,1,1298,0,1,0,0,1,0,11200,1985,2006,0,0,1258,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,85,0,0,0,0,0,0,0,0,3,5,0,1,0,0,0,0,0,0,0,0,403,0,0,0,0,0,0,0,0,0,0,0,0,1985,0,0,0,0,0,2,0,0,0,5,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,165,0,180000
1147,1564,1,0,0,704,0,1,0,0,0,0,12000,1941,2009,0,0,275,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3,7,0,1,0,0,0,0,0,0,0,0,234,0,0,0,0,0,0,0,0,0,0,0,0,1950,0,0,0,0,0,1,0,1,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,174500
1148,1111,1,0,0,572,0,1,0,0,0,0,5700,1926,2008,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,8,0,0,0,0,0,0,0,0,0,0,288,0,0,0,0,0,0,0,0,0,0,0,0,1950,0,0,0,0,0,1,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,116900
1149,1482,2,0,0,650,0,1,0,0,0,0,9000,1920,2009,0,0,624,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,3,7,0,0,0,0,0,0,0,0,0,0,324,0,0,0,0,0,0,0,0,0,0,0,0,1988,0,0,0,0,0,1,0,0,0,7,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,143000
1150,932,1,0,0,932,0,1,0,0,1,0,8280,1950,2007,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,11,0,1,0,0,0,0,0,0,0,0,306,0,0,0,0,0,0,0,0,0,0,0,0,1950,0,0,0,0,0,1,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,124000
1151,1466,2,0,0,1466,0,1,0,0,0,0,17755,1959,2006,0,0,176,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,132,0,100,0,1,0,0,0,0,3,11,0,1,0,0,0,0,0,0,0,0,528,0,0,0,0,0,0,1,0,0,0,0,0,1959,0,0,0,0,0,1,0,0,0,6,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,149900
1152,1811,2,0,0,1073,0,1,1,0,0,0,14115,1956,2006,0,0,296,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,7,547,0,0,0,0,0,0,0,0,0,470,0,0,0,0,0,0,0,0,0,0,0,0,2004,0,0,0,0,0,1,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,230000
1153,816,1,0,0,816,0,1,0,0,0,0,5890,1930,2008,0,0,538,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,6,0,0,0,0,0,0,0,0,0,0,432,0,0,0,0,0,0,0,0,0,0,0,0,2007,0,0,0,0,0,1,1,0,0,5,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,120500
1154,1820,2,0,0,864,0,1,0,0,1,0,13700,1965,2008,0,0,454,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,288,0,273,0,0,0,0,0,0,4,5,0,1,0,0,0,0,0,0,0,0,492,0,0,0,0,0,0,0,0,0,0,0,0,1988,0,0,0,0,0,1,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60,0,201800
1155,1437,2,0,0,1437,0,1,0,0,1,0,10768,1976,2007,0,0,1157,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,180,0,0,0,0,0,0,3,7,0,1,0,0,0,0,0,0,0,0,528,0,0,0,0,0,0,0,0,0,0,0,0,2004,0,0,0,0,0,2,0,0,0,6,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,218000
1156,1265,2,0,0,1219,0,1,0,0,1,0,9350,1965,2008,0,0,633,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3,10,0,0,0,0,0,0,0,0,0,0,502,0,0,0,0,0,0,0,0,0,0,0,96,1999,0,0,0,0,0,2,0,0,0,6,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,179900
1157,1314,2,0,1,1314,0,1,0,0,1,0,5001,2007,2009,0,0,904,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,166,0,0,0,0,0,0,0,0,2,7,0,0,0,0,0,0,0,0,0,0,626,0,0,0,0,0,0,0,0,0,0,0,0,2008,0,0,0,0,0,2,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,172,0,230000
1158,1580,3,0,0,1580,0,1,0,0,1,0,11932,2007,2008,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,186,0,0,0,0,0,0,0,0,3,6,0,0,0,0,1,0,0,0,0,0,830,0,0,0,0,0,0,0,0,0,0,0,0,2008,0,0,0,0,1,2,0,0,0,7,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,235128
1159,1876,2,0,0,901,0,1,0,0,1,0,9120,1974,2008,0,0,442,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,270,0,0,0,0,0,0,0,0,4,7,0,1,0,0,0,0,0,0,0,0,540,0,0,0,1,0,0,0,0,0,0,0,0,1974,0,0,0,0,0,2,0,0,0,8,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,185000
1160,1456,2,0,0,855,0,1,0,0,0,0,2280,1978,2010,0,0,311,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3,7,0,1,0,0,0,0,0,1,0,0,440,0,0,0,0,0,0,0,0,0,0,0,0,1978,0,0,0,0,0,2,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,0,146000
1161,1640,2,0,0,1296,0,1,0,0,1,0,14778,1954,2008,0,0,728,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,72,0,0,0,0,0,0,0,0,3,11,0,1,0,0,0,0,0,0,0,0,924,0,0,0,0,0,0,0,0,0,0,0,216,2006,0,0,0,0,0,1,0,0,0,7,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,108,0,224000
1162,894,2,0,0,894,0,1,0,0,0,0,8724,1968,2007,0,0,492,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3,5,0,1,0,0,0,0,0,0,0,0,450,0,0,0,0,0,0,0,0,0,0,0,0,1968,0,0,0,0,0,1,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,129000
1163,1258,2,0,1,1198,0,2,0,0,0,0,12900,1969,2008,0,0,1198,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,400,0,0,0,0,0,0,0,0,0,0,0,0,1969,0,0,0,0,0,0,1,0,0,6,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,120,0,108959
1164,1432,2,0,0,1360,0,1,0,0,1,0,16157,1978,2007,0,0,680,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,6,391,0,0,0,1,0,0,0,0,0,588,0,0,0,0,0,0,0,0,0,0,0,0,1978,0,0,0,0,1,1,0,0,0,5,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,168,0,194000
1165,1502,2,0,0,1502,0,1,0,0,1,0,9541,2009,2009,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,268,0,0,0,0,0,0,0,0,3,9,0,0,0,0,0,0,0,0,0,0,644,0,0,0,0,0,0,0,0,0,0,0,0,2009,0,0,0,0,0,2,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,233170
1166,1694,3,0,0,1694,0,1,0,0,1,0,10475,2008,2010,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,72,0,0,0,0,0,0,0,0,3,2,0,0,0,0,0,0,0,0,0,0,776,0,0,0,0,0,0,0,0,0,0,0,0,2008,0,0,0,0,0,2,1,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,160,0,245350
1167,1671,2,0,1,959,0,1,0,0,0,0,10852,2000,2006,0,0,786,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3,2,0,0,0,0,0,0,0,0,0,0,472,0,0,0,0,0,0,0,0,0,0,0,0,2000,0,0,0,0,0,2,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,173000
1168,2108,2,0,0,1127,0,1,0,0,1,0,13728,1935,2008,0,0,626,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,90,0,0,0,0,0,0,4,7,0,1,0,0,0,0,0,0,0,0,540,0,0,0,0,0,0,1,0,0,0,0,0,1986,0,0,0,0,0,2,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,235000
1169,3627,3,1,1,1930,0,1,0,0,1,1,35760,1995,2006,0,0,1387,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1378,0,0,0,0,0,0,0,0,4,7,0,0,0,0,0,0,0,0,0,0,807,0,0,0,0,0,0,0,0,0,0,0,0,1996,0,0,0,0,0,3,0,0,0,10,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,361,0,625000
1170,1118,1,0,0,1096,0,1,0,0,0,0,9880,1977,2008,0,0,522,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,576,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3,7,0,1,0,1,0,0,0,0,0,0,358,0,1,0,0,0,0,0,0,0,0,0,0,1977,0,0,0,0,0,1,1,0,0,6,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,203,0,171000
1171,1261,2,0,0,1261,0,1,0,0,0,0,9120,1958,2008,0,0,662,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,288,0,0,0,0,0,0,3,11,0,1,0,0,0,0,0,0,0,0,433,0,0,0,0,0,0,0,0,0,0,0,0,1958,0,0,0,0,0,1,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,163000
1172,1250,2,0,0,625,0,1,0,0,1,0,4017,2006,2008,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,0,0,0,0,0,0,0,0,0,0,625,0,0,0,0,0,0,0,0,0,0,0,0,2007,0,0,0,0,0,2,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,171900
1173,3086,0,0,0,1598,0,1,1,0,0,0,18030,1946,2007,0,0,152,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,479,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3,3,469,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1994,0,0,0,0,0,3,0,1,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,122,0,200500
1174,2345,2,0,0,952,0,1,0,0,0,0,16560,1932,2006,0,0,503,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,4,7,0,0,0,0,0,0,0,0,0,0,360,0,0,0,0,0,0,0,0,0,0,0,0,1950,0,0,0,0,0,2,0,0,0,9,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,239000
1175,2872,2,0,1,1683,0,1,0,0,1,0,10678,1992,2007,0,1,700,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,337,0,0,0,0,0,0,0,0,4,4,0,0,0,0,0,0,0,0,0,0,541,0,0,0,0,0,0,0,0,0,0,0,0,2000,0,0,0,0,0,2,0,0,0,9,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,285000
1176,923,1,0,0,876,0,1,0,0,0,0,6951,1984,2008,0,0,658,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,3,10,0,1,0,1,0,0,0,0,0,0,264,0,0,0,0,0,0,0,0,0,0,0,0,1985,0,0,0,0,0,1,0,0,0,5,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,362,0,119500
1177,1224,1,0,0,818,0,1,0,0,0,0,3950,1926,2009,0,0,468,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,3,12,0,1,0,0,0,0,0,0,0,0,210,0,0,0,0,0,0,0,0,0,0,0,0,2004,0,0,0,0,0,1,0,1,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,115000
1178,1343,1,0,0,731,0,1,0,0,0,0,7681,1921,2009,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3,7,0,0,0,0,0,0,0,0,0,0,186,0,0,0,0,0,0,0,0,0,0,0,0,1950,0,0,0,0,1,1,0,0,0,7,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,192,0,154900
1179,1124,0,0,0,0,0,1,0,0,0,0,8335,1954,2006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3,4,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1954,0,0,0,0,0,1,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,93000
1180,2514,2,0,0,1216,0,1,0,0,0,0,11170,1990,2006,0,0,1216,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,0,0,0,0,0,0,0,0,0,0,693,0,0,0,0,0,1,0,0,0,0,0,0,1991,0,0,0,1,0,2,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,250000
1181,1652,2,1,1,1600,0,1,0,0,1,0,5587,2008,2008,0,1,1480,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,186,0,0,0,0,0,0,0,0,2,11,0,0,0,0,0,0,0,0,0,0,482,0,0,0,0,0,0,0,0,0,0,1,153,2008,0,0,0,0,0,2,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,162,0,392500
1182,4476,3,1,1,2396,0,1,1,0,0,1,15623,1996,2007,0,0,2096,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,555,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,4,7,0,0,0,0,0,0,0,0,0,0,813,0,0,0,0,0,0,0,0,1,0,0,0,1996,0,0,0,0,0,3,1,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,171,0,745000
1183,1130,2,0,0,1120,0,1,0,0,0,0,10800,1920,2006,0,0,821,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,6,0,0,0,0,0,0,0,0,0,0,720,0,0,0,0,0,0,0,0,0,0,0,0,1950,0,0,0,0,0,1,0,0,0,5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,229,0,120000
1184,1572,3,0,0,1572,0,1,0,0,0,0,35133,1963,2007,0,0,1159,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,226,0,263,0,1,0,0,1,0,3,5,0,1,0,0,0,0,0,0,0,0,995,0,0,1,0,0,0,0,0,0,0,1,0,1963,0,0,0,0,0,1,0,0,0,5,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,186700
1185,1221,1,0,0,784,0,1,0,0,0,0,9738,1924,2006,0,0,392,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,0,0,0,0,0,0,0,0,0,0,392,0,0,0,0,0,0,1,0,0,0,0,0,1950,0,0,0,0,0,1,0,0,0,7,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,104900
1186,1699,2,0,0,978,0,2,0,0,0,0,10615,1900,2009,0,0,440,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,3,8,0,1,0,0,0,0,0,0,0,0,420,0,0,0,0,0,0,0,0,0,0,1,0,1970,0,0,0,0,0,2,0,1,0,7,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,95000
1187,1624,3,0,1,1624,0,1,0,0,1,0,12461,1994,2006,0,1,1456,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,7,0,0,0,0,0,0,0,0,0,0,757,0,0,0,0,0,0,0,0,0,0,0,0,1995,0,0,0,0,0,2,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,262000
1188,1660,2,0,0,831,0,1,0,0,1,0,8935,2002,2009,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,95,0,0,0,0,0,0,0,0,3,7,0,0,0,0,0,0,0,0,0,0,493,0,0,0,0,0,0,0,0,0,0,0,0,2002,0,0,0,0,0,2,0,0,0,7,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,144,0,195000
1189,1804,2,0,0,994,0,1,0,0,1,0,7500,1999,2010,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3,6,0,0,0,0,0,0,0,0,0,0,442,0,0,0,0,0,0,0,0,0,0,0,0,1999,0,0,0,0,0,2,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,140,0,189000
1190,1622,4,0,0,1249,0,1,0,0,0,0,32463,1961,2007,0,0,1159,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,149,0,0,0,1,0,0,0,0,3,3,0,1,0,1,0,0,0,0,0,0,1356,0,0,1,0,0,0,0,0,0,0,1,0,1975,0,0,0,0,0,1,1,0,0,7,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,439,0,168000
1191,1441,2,0,0,776,0,1,0,0,1,0,2645,1999,2007,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,456,0,0,0,0,0,0,0,0,2,11,0,0,0,0,0,0,0,0,0,0,492,0,0,0,0,0,0,0,0,0,0,0,0,2000,0,0,0,0,0,2,0,0,0,5,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,206,0,174000
1192,1472,1,0,0,702,0,1,0,0,1,0,9600,1925,2007,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,7,0,0,0,0,0,0,0,0,0,0,250,0,0,0,0,0,0,0,0,0,0,0,0,1994,0,0,0,0,0,1,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,125000
1193,1224,2,1,1,1224,0,1,0,0,0,0,4500,1999,2009,0,0,883,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,425,0,0,0,0,0,0,0,0,2,6,0,0,0,1,0,0,0,0,0,0,402,0,0,0,0,0,0,0,0,0,0,0,0,1999,0,0,0,0,1,2,0,0,0,5,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,165000
1194,1352,1,0,0,663,0,1,0,0,0,0,9364,1969,2010,0,0,371,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,143,0,0,0,0,0,0,0,0,4,3,0,1,0,0,0,0,0,0,0,0,299,0,0,0,0,0,0,0,0,0,0,0,0,1969,0,0,0,0,0,1,0,0,0,7,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,379,0,158000
1195,1456,2,0,0,728,0,1,0,0,1,0,8029,2005,2008,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,7,0,0,0,0,0,0,0,0,0,0,400,0,0,0,0,0,0,0,0,0,0,0,0,2005,0,0,0,0,0,2,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,176000
1196,1863,3,0,0,879,0,1,0,0,1,0,14054,2006,2006,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,4,11,0,0,0,0,0,0,0,0,0,0,660,0,0,0,0,0,0,0,0,0,0,0,0,2006,0,0,0,0,0,2,1,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,219210
1197,1690,1,0,0,815,0,1,0,0,0,0,8850,1916,2006,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3,7,0,0,0,0,0,0,0,0,0,0,225,0,0,0,0,0,0,0,0,0,0,0,0,1950,0,0,0,0,0,1,0,1,0,7,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,144000
1198,1212,2,0,0,1212,0,1,0,0,1,0,9100,2001,2009,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,6,0,0,0,0,0,0,0,0,0,0,573,0,0,0,0,0,0,0,0,0,0,0,0,2001,0,0,0,0,0,2,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,356,0,178000
1199,1382,2,0,0,1051,0,1,0,0,0,0,11235,1963,2006,0,0,547,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,51,0,0,0,0,0,0,0,0,3,10,0,1,0,0,0,0,0,0,0,0,459,0,0,0,0,0,0,0,0,0,0,0,0,1979,0,0,0,0,0,1,0,0,0,6,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,148000
